,ID,Título,Descrição,Categoria
293,193255,vasto mundo hegemonia e geopolítica global,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe o professor carlos eduardo martins do instituto de relações internacionais e defesa da ufrj para discutir a hegemonia dos eua e a ordem geopolítica global,entrevista
294,193250,pesquisadores da unb criam látex antialergênico,,unbtv
295,193249,em cantos de brasília os buriti interpretam a menina e o djembê,o grupo de teatro os buriti se apresentou no programa em cantos de brasília uma das músicas interpretadas foi 34a menina e o djembê34 de daniel pitanga confira,unbtv
296,193225,especial cotas 20 anos,a unbtv apresenta um panorama dos 20 anos do sistema de cotas inaugurado pela universidade de brasília no início dos anos 2000 a unb entrou para história como a primeira universidade federal do brasil a adotar a reserva de vagas para o ingresso de negros na época que a unb implementou a política ainda não existia nenhuma lei que obrigasse as instituições de ensino superior a destinar vagas a políticas de ações afirmativas anos depois a lei nacional sobre cotas foi sancionada e uniformizou a política afirmativa confira nosso especial sobre esse importante marco na história da educação superior no país,unbtv
297,193214,diálogos filosofia do natal,o professor gabriele cornelli e o mestrando andré da paz ambos do programa de pósgraduação em metafísica da unb conversaram sobre aspectos filosóficos históricos e culturais que envolvem o natal confira,entrevista
298,193200,cavalcante recebe 1º festival de aves e cultura,,unbtv
299,193193,vasto mundo os caminhos para um novo chile,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe joana salém doutora em história econômica pela usp e professora de história contemporânea da faculdade cásper líbero em são paulo para analisar os caminhos para um novo chile,entrevista
300,193192,exclusiva nauí,⁠⁠⁠⁠⁠⁠⁠no exclusiva conversamos com o rapper brasiliense nauí ele comenta o início na carreira musical a participação no grupo música orbital viajante não identificada movni do qual fez parte as referências para a composição das músicas e fala também do seu álbum mais recente 34universalírica34 confira a entrevista completa,arte e cultura
301,193191,fazendo ciência formando cientistas luis guilherme gaboardi lins,fazendo ciência formando cientistas luis guilherme gaboardi linspesquisa planejamento de percurso em veículos autônomos,pesquisa e ciência
302,193190,fazendo ciência formando cientistas isadora bordignon fraz,fazendo ciência formando cientistas é uma produção em parceria com o programa de iniciação científica o proic do decanato de pósgraduação da universidade de brasília no programa os estudantes têm a oportunidade de apresentar os resultados das pesquisas que desenvolveram com linguagem direta e acessível o objetivo do proic é estimular a vocação científica e incentivar novos talentos entre estudantes de graduação com a participação em projetos de pesquisa ,pesquisa e ciência
303,193189,fazendo ciência formando cientistas bianca castro,fazendo ciência formando cientistas bianca castroprojeto meninascomp é fundamental ,pesquisa e ciência
304,193188,fazendo ciência formando cientistas matheus virgílio ferreira,já está no ar o 34fazendo ciência formando cientistas34 uma produção em parceria com o programa de iniciação científica o proic do decanato de pósgraduação da universidade de brasíliao objetivo do proic é estimular a vocação científica e incentivar novos talentos entre estudantes de graduação com a participação em projetos de pesquisano programa os estudantes têm a oportunidade de apresentar os resultados das pesquisas que desenvolveram com linguagem direta e acessível,pesquisa e ciência
305,193184,661ª reunião do cepe 21122023,661ª reunião do conselho de ensino pesquisa e extensão cepeunb,unbtv
306,193183,vasto mundo democracia e direitos humanos no século xxi,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe o professor wellington almeida cientista político e professor do programa de pósgraduação em direitos humanos e cidadania da unb para discutir democracia e direitos humanos no século xxi,entrevista
307,193159,fazendo ciência formando cientistas camila gomes de almeida,fazendo ciência formando cientistas camila gomes de almeidaclasses de conjugação em produtos entrelaçadosdisponível em 03012024,pesquisa e ciência
308,193158,fazendo ciência formando cientistas fauane cirqueira de souza,fazendo ciência formando cientistas fauane cirqueira de souzahemosporídeos em aves urbanas,pesquisa e ciência
309,193157,fazendo ciência formando cientistas caio vinícius de azevedo,fazendo ciência formando cientistas caio vinícius de azevedoefeito do neuroval na sociabilidadedisponível em 10012024,pesquisa e ciência
310,193154,bce altera horário de funcionamento durante as férias,fique atento nos horários de funcionamento da bce no fim de ano e férias a biblioteca estará fechada de 23 a 25 de dezembro e de 30 de dezembro a 1º de janeiro nas férias acadêmicas abrirá de segunda à sexta das 7h às 23h45 já nos feriados e fins de semana a bce funcionará das 7h às 19h ,unbtv
311,193150,projeto da unb divulga resultados do curso de administração,mostrar para o público o que é feito no curso de administração da universidade de brasília essa é a ideia do retrato acadêmico criado em 2019 o projeto de extensão produz relatórios sobre os resultados obtidos pelo departamento ano a ano o retrato acadêmico traz diversos dados do departamento de administração como número de professores de estudantes tcc’s concluídos e projetos de iniciação científica ativos confira,unbtv
312,193147,exclusiva gilsons,nesta edição do exclusiva conversamos com gilsons trio formado por josé gil francisco gil e joão gil respectivamente filho e netos do cantor gilberto gil à unbtv eles falam da explosão meteórica do grupo da releitura de 34várias queixas34 primeiro single lançado pela banda e da estética usada nos clipes além disso comentam o álbum mais recente 34pra gente acordar34 e explicam como foi o processo de composição e a formação de parceriasconfira a entrevista completa,arte e cultura
313,193146,vasto mundo governança e conflito na amazônia,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe carlos eduardo siqueira doutor em relações internacionais pela unb professor universitário e exmembro do conama e da rede brasileira da agenda 21 do mma para analisar a governança e conflito na amazônia,entrevista
314,193139,1º encontro das escolas de cinema do brasil central,,unbtv
315,193131,vasto mundo a relação brasilargentina sob o governo de javier milei,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe karina mariano professora titular da unesp de araraquara e pesquisadora do observatório do regionalismo odr para conversarmos sobre a relação brasilargentina sob o governo de javier milei,entrevista
316,193130,unb 60 anos em 60 segundos joão antônio de lima esteves,,unbtv
317,193129,fala jovem o que você fez em 2023,,jornalismo
318,193110,exclusiva gabriel o pensador,o programa exclusiva está de volta mas adaptado ao contexto do isolamento social a entrevista que fazemos habitualmente com os artistas deu lugar a depoimentos que agora eles gravam de casa compartilhando alguma história ou memória que marcou a trajetória delesneste vídeo gabriel o pensador compartilha a história do dia que ele visitou a unb e gravou parte de um clipe num anfiteatro do icc com a participação de estudantes que estavam na batalha da escada no diagabriel o pensador também comentou sobre o que tem feito na quarentena e ainda cantou para a unbtv a nova música 34vamo aí34 em parceria com udi fagundes,arte e cultura
319,192932,fazendo ciência formando cientistas kinderman araujo vilanova,fazendo ciência formando cientistas é uma produção em parceria com o programa de iniciação científica o proic do decanato de pósgraduação da universidade de brasília no programa os estudantes têm a oportunidade de apresentar os resultados das pesquisas que desenvolveram com linguagem direta e acessível o objetivo do proic é estimular a vocação científica e incentivar novos talentos entre estudantes de graduação com a participação em projetos de pesquisa ,pesquisa e ciência
320,192928,unb realiza entrega de prêmio de inovação na educação,reconhecer a contribuição para o aperfeiçoamento do ensino e da aprendizagem com esse propósito o prêmio anual de inovação no ensino de graduação homenageou professores e estudantes da universidade de brasília em evento realizado dia 15 de dezembro no auditório da reitoria,unbtv
321,192926,minidocumentário  elas no comando memórias femininas na história da unb,no minidocumentário “elas no comando memórias femininas na história da unb34 acompanhamos as trajetórias de três mulheres que atuam na atual gestão da universidade de brasília conheça um pouco das histórias de márcia abrahão a primeira mulher a ocupar o cargo de reitora na unb maria emília walter decana de pesquisa e inovação e olgamir amância decana de extensão elas compartilham conosco momentos marcantes desde os primeiros passos em suas carreiras até os desafios enfrentados em suas trajetórias profissionais incluindo as dificuldades durante a maternidade em diálogo sincero elas discutem a importância de se ter mulheres ocupando cargos de gestão e a consequência dessa atuação para a unb o documentário é uma produção da unbtv com apoio da fapdf por meio do edital 032021 demanda induzida,documentais
322,192919,vasto mundo áfrica e as transformações na governança global,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe anselmo otavio professor do curso de relações internacionais da unifesp campus osasco sp para conversarmos sobre a áfrica e as transformações na governança global,entrevista
323,192884,vasto mundo  rússia x ucrânia perigo nuclear,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporâneaneste episódio roberto goulart menezes recebe a professora mariana carpes do programa de pósgraduação da escola de comando e estado maior do exercito eceme  para discutir a guerra na ucrânia e o perigo nuclear,entrevista
324,192877,vasto mundo a guerra na ucrânia e a insegurança alimentar,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe thiago lima professor da universidade federal da paraíba e coordenador do grupo de pesquisa fome e relações internacionais para analisar a guerra na ucrânia e a insegurança alimentar,entrevista
325,192876,vasto mundo 40 anos da guerra das malvinas,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe alejandro simonoff professor da universidade nacional de la plata argentina para analisar os 40 anos da guerra das malvinas,entrevista
326,192875,unb comemora aniversário do herbário,o herbário da unb completa 60 anos em 2023 a cerimônia de comemoração ocorreu dias 5 e 6 de dezembro no auditório do instituto de biologia participaram alunos professores e servidores técnicoadministrativos da universidade além de autoridades criado em 1963 junto com o departamento de botânica o herbário da unb é o maior do centrooeste são mais de 270 mil amostras guardadas no local a maioria espécies do cerrado,unbtv
327,192874,facunb recebe colóquio nacional sobre cinema e história,a faculdade de comunicação recebe o colóquio nacional de cinema e história pela primeira vez no df em sua sexta edição o intuito foi debater os estudos da historiografia do cinema e também a representação de acontecimentos históricos nas telas o colóquio foi estruturado entre 5 pilares que guiam a temática principal do evento estes tópicos foram selecionados através das pesquisas inscritas no evento e a interseccionalidade dos assuntos por elas debatidos ,unbtv
328,192852,revista darcy lança trigésima edição em evento na unb,,unbtv
329,192846,vozes diplomáticas embaixada da espanha,esta edição do programa vozes diplomáticas traz uma entrevista com a embaixadora da espanha no brasil maría​ del mar fernándezpalacios carmona​ ,entrevista
330,192843,vasto mundo os novos rumos da colômbia,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe lucas mateo vargas vargas doutorando do programa de pósgraduação em ciências sociais  estudos comparados sobre as américas da unb para analisar os novos rumos da colômbia sob o governo gustavo petro,entrevista
331,192842,unbtv entrevista descriminalização do porte da maconha,nesta edição do unbtv entrevista a professora do curso de terapia ocupacional e do programa de pós graduação em ciências e tecnologias da saúde da universidade de brasília unb do campus ceilândia andrea galassi aborda a descriminalização do porte da maconha para uso pessoal  após oito anos o tema volta a ser discutido no supremo tribunal federal stf,entrevista
332,192841,unbtv entrevista política da unb busca combater preconceito contra estudantes idosos,a câmara de direitos humanos da unb aprovou por unanimidade em fevereiro a política do envelhecer saudável participativo e cidadão além de criar uma cultura de respeito por meio de projetos de valorização dos idosos a política busca estruturar a pauta do envelhecimento na agenda da universidade de brasília sobre esse assunto conversamos com a presidente da comissão que elaborou o documento professora leides moura do departamento de enfermagem da unb ,entrevista
333,192840,roda de conversa sobre racismo religioso,,unbtv
334,192810,diálogos o brasil construído por negros,em setembro de 2019 no estúdio da unbtv rafael sanzio professor do departamento de geografia da unb conversou com luiz felipe alencastro professor da fgv eles debateram a questão de geopolítica envolvendo a áfrica e o brasil,entrevista
335,192799,unbtv entrevista mulheres são as principais vítimas de ataques em escolas,na última década tem crescido o número de ataques em escolas brasileiras um tipo de violência recorrente nos estados unidos ao analisar os traços desse crime é possível fazer relações entre gênero e criminologia no brasil desde 2011 foram registrados pelo menos 15 ataques todos praticados por homens das 35 vítimas fatais 22 eram mulheres sobre o assunto conversamos com a doutoranda em saúde mental e gênero pela unb e especialista em criminologia aline xavier ,entrevista
336,192798,vasto mundo tensão geopolítica no estreito de taiwan,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe moises de souza professor da universidade central de lancashire inglaterra e doutor pela universidade nacional de chenchi taipé taiwan para analisar a tensão geopolítica no estreito de taiwan,entrevista
337,192797,vasto mundo guerra na ucrânia e a ordem mundial,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe robson cardoch valdez  doutor em estudos estratégicos pela universidade federal do rio grande do sul e pesquisador do núcleo de estudos latinoamericanos da unb para analisar a guerra na ucrânia e a desordem global,entrevista
338,192796,radar da extensão ciência da computação,,pesquisa e ciência
339,192795,radar da extensão  programa de estreia,a unbtv tem o prazer de lançar em parceria com o dex o programa 34radar da extensão34 o programa terá periodicidade quinzenal e será produzido pela equipe do projeto estratégico extensão e comunicação em rede e pela equipe da unbtv conheça a diversidade dos projetos de extensão da unb se informe sobre os eventos e cursos e fique atento para os avanços da curricularização da extensão neste episódio a decana olgamir amância convida para a semana universitária da unb de 24 a 29 de setembro assista e divulgue o radar da extensão,pesquisa e ciência
340,192787,projeto da unb promove evento sobre desafios da migração,o observatório das migrações internacionais  obmigra do departamento de estudos latinoamericanos da unb completou 10 anos para celebrar a data foi promovido um seminário no ministério da justiça e segurança pública o objetivo do encontro foi discutir os desafios e as perspectivas da migração internacional,unbtv
341,192744,o dia da experiência nobel,,unbtv
342,192743,cross cerrado faculdade unb planaltinadf 2023,promover saúde bemestar integração entre a comunidade e a unb esse é o objetivo do cross cerrado corrida organizada pela faculdade unb planaltina o evento contou com a participação de mais de 200 pessoas entre professores alunos técnicos administrativos e comunidade da cidade ,unbtv
343,192741,congresso de 75 anos da declaração universal de direitos humanos,acontece nesta terçafeira dia 12 de dezembro no auditório esperança garcia na faculdade de direito o congresso de 75 anos da declaração universal dos direitos humanoso congresso é uma iniciativa da secretaria de direitos humanos da universidade de brasília e do centro acadêmico de direito que busca maior visibilidade no alcance e ampliação dos direitos humanos para as populações marginalizadas abordando temas cruciais para a inclusão de populações marginalizadas nos direitos humanos diversas mesas de debate tratarão de política universitária fragilidades institucionais e questões contemporâneas relacionadas a mulheres populações periféricas e povos origináriosdurante a mesa de discussão serão tratados aspectos históricos fundamentais relacionados à gênese e evolução da declaração dos direitos humanos enfatizando uma análise crítica do contexto colonial e sua influência na configuração dos direitos humanos e as ações da universidade de brasília para a garantia e ampliação desses direitosa perspectiva do sul global frequentemente excluída das discussões predominantes será trazida à tona por meio de perspectivas e análises de renomados institutos e convidados especialistas,unbtv
344,192740,fup inaugura cátedra em homenagem a pensador cubano,,unbtv
345,192739,projeto da unb desenvolve jogos educativos de matemática,,unbtv
346,192591,tai chi entrevista com liu pai lin retrospectiva,⁠⁠⁠⁠⁠⁠⁠mestre liu pai lin é um dos introdutores da medicina tradicional chinesa no brasil divulgou por todo o país a prática do tai chi pai linrealizaçãocpceunb  agosto de 2001,entrevista
347,192590,vasto mundo china e economia mundial,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe o professor marcos cordeiro pires do departamento de ciências políticas e econômicas da unesp  campus marília para analisar  a china e a ordem econômica mundial,entrevista
348,192589,retrospectiva especial homenagem a ariano suassuna,,unbtv
349,192588,unbtv entrevista racismo no futebol é reflexo da sociedade,os reiterados episódios de racismo contra o jogador brasileiro vinícius júnior refletem a naturalização do preconceito em todos os aspectos da vida social inclusive no meio futebolístico afirma o professor marcos moreira da silva do núcleo de estudos afrobrasileiros neabceamunb o docente afirma ainda que os crimes raciais são menosprezados até mesmo por autoridades policiais e por isso seguem ocorrendo com frequência,entrevista
350,192587,unbtv entrevista projeto traz narrativas pouco conhecidas de brasília,a história de brasília que completa 63 anos foi amplamente documentada em livros fotografias e filmes ao longo das décadas construiuse uma narrativa linear sem conflitos aparentes e com personagens centrados na figura de homens brancos em lugar de privilégio social como um contraponto o projeto de extensão outras brasílias do departamento de história da unb produz materiais didáticos e realiza ações em escolas que buscam identificar lacunas dessa narrativa hegemônica sobre esse assunto conversamos com a coordenadora do projeto professora cristiane de assis portelapara conhecer mais sobre o projeto acesse o site httpsoutrasbrasiliascombr,entrevista
351,192586,unbtv entrevista comunicação entre a américa latina,a comunicação pública vem se consolidando ganhando autonomia e identidade própria conquistando um lugar dentro do âmbito das pessoas e daqueles que consomem e geram conteúdo de qualidade sobre esse assunto conversamos com a secretaria de comunicação professora letícia spinelli da universidade nacional de quilmes ,entrevista
352,192565,maio2016  instituto confúcio traz cultura chinesa para a unb,apresentações de dança música e artes marciais ocorreram no segundo semestre de 2016,unbtv
353,192563,institucional unb 2022,conheça a unb estude na unb de acordo com a avaliação world university rankings by subjects do times higher education the a universidade de brasília unb é a terceira melhor universidade federal na área de administração e economia e a oitava quando comparada a todas as instituições de ensino superior brasileiras públicas ou privadas em relação ao ranking anterior a classificação representa um crescimento de quatro posições em nível nacional e de cinco entre federais a universidade ainda avançou nas áreas de engenharia – passando da 25ª posição para a 21ª de todo o brasil e da 18ª para 16ª entre federais – e na de ciências da vida – saindo do 28º lugar para o 20º entre brasileiras e do 20º para 14º quando comparada somente às federais já nas áreas de artes e humanidades saúde ciências da computação educação direito ciências da vida psicologia e ciências sociais a unb regrediu em comparação a outras universidades brasileiras mas ainda manteve excelentes pontuações a universidade foi classificada entre as dez melhores federais em quase todos os campos de conhecimento com exceção de ciências da computação em 20º lugar,unbtv
354,192560,agenda política especial mulher na ciência retrospectiva,quais os impedimentos para a entrada e permanência das mulheres na ciência dupla ou tripla jornada de trabalho maternidade ausência de políticas de incentivo e até mesmo assédio sexual na academia são apontados como algumas das causas no dia internacional da mulher 8 de março para além das homenagens é necessário aproveitar o momento para debater as opressões enfrentadas pelas mulheres diariamentecom esse objetivo a unbtv recebeu em seu estúdio a professora nair bicalho socióloga e integrante do conselho de direitos humanos da unb a professora vanessa carvalho coordenadora de graduação do instituto de física e a professora valeska zanello coordenadora do grupo de pesquisa “saúde mental e gênero” do instituto de psicologia da unbo agenda política especial “mulher na ciência” faz parte da campanha unb mais humana durante o mês de março teremos ainda outros dois programas para debater temáticas relacionadas às mulheres,unbtv
355,192559,agenda política especial a mulher e o assédio na unb retrospectiva,a edição especial do agenda política sobre 34a mulher e o assédio na unb34 conta com a participação das professoras tânia almeida do departamento de sociologia silva badim da diretoria da diversidade e também da estudante letícia maia do coletivo afetadas ,unbtv
356,192558,webinar  veredas para o futuro o mundo pós covid19,webinar 34veredas para o futuro o mundo pós covid1934palestrantes edgar morin pesquisador emérito cnrs alfredo penavega pesquisador ehess cristovam buarque professor emérito unb,unbtv
357,192552,tirando de letra alexandre de paula,alexandre de paula é jornalista mineiro e radicado em brasília desde 2010 cursou jornalismo na unb entre 2010 a 2014 34canções de amor em língua morta34 urutau 2022 é seu primeiro livro e a obra reúne poemas escritos ao longo dos últimos dez anos ao programa tirando de letra ele fala sobre o seu segundo livro 34este corpo de que falo34 urutau2022 o autor venceu a sua própria resistência ao escrever poesias sobre obesidade ,entrevista
358,192549,1º encontro de gestores de contratações das ifes do centrooeste,os desafios e oportunidades da aplicação da lei nº 141332021 nas ifesprof marçal justen filho ,unbtv
359,192548,unb recebe palestra sobre comunicação e tecnologia,o auditório do cdt recebeu o evento comunicação e tecnologia a serviço da inovação a iniciativa foi do decanato de pesquisa e inovação da unb e contou com a presença de representantes da unbtv e da rede nacional de ensino e pesquisa organização vinculada ao ministério da ciência e tecnologia  ⁠⁠⁠⁠⁠⁠⁠outubro2023,unbtv
360,192547,exclusiva vitrolab,nesta edição do exclusiva conversamos com a banda vitrolab criada em 2014 pelos irmãos guga voz e guitarra e marcelo barbosa voz baixo e programações eles comentam o início da banda o álbum 34vitrolab no pelourinho34 resultado dos quase 10 anos de carreira e como percebem o cenário musical,arte e cultura
361,192537,tirando de letra micheliny verunschk,no romance 34o som do rugido da onça34 micheliny verunschk conta a história de duas crianças indígenas das etnias miranha e juri que foram levadas à alemanha no final do século xix para servirem de cobaias em uma pesquisa primeiramente buscou narrar essa tragédia como historiadora mas ao perceber  que não encontraria os documentos que precisava  deu lugar à ficcionista que também é vencedora do prêmio jabuti na categoria romance literário em 2022 micheliny verunschk acredita que um livro é muito pouco contra o horror do mundo ,entrevista
362,192536,tirando de letra maíra valério,jornalista brasiliense e criadora do blog vulva revolução maíra valério fez sua estreia na literatura com 34homens que nunca conheci34 2021 livro de contos publicado pela editora patuá em contraponto à abundância de obras que definem as mulheres da descrição física até a psicológica a escritora buscou o inverso e em seus contos fantasiou e refletiu sobre ser homem ao tirando de letra maíra valério que se apresenta como extrovertímida  falou sobre masculinidade seus personagens produção literária e o processo de se autorizar como escritora,entrevista
363,192535,tirando de letra jeferson tenório,nesta edição do tirando de letra o nosso convidado é o escritor professor e pesquisador jeferson tenório vencedor do prêmio jabuti 2021 com o romance 34o avesso da pele34 jeferson aborda em seus livros problemas sociais como o racismo e o machismo mas sem transformálos em dispositivo literário de criação à unbtv o escritor explica como constrói seus personagens e também comenta seu projeto de literatura que é pautado pela formação de leitores confira,entrevista
364,192534,tirando de letra letrux,mais conhecida pela carreira musical letrux acredita ser mais escritora do que cantora em entrevista ao tirando de letra da unbtv a artista não nega que a música a arrebatou primeiro  ainda na primeira infância  mas as palavras descobertas por volta dos seis anos a encantaram e são a sua paixão sendo o ponto em comum do que é atriz cantora e escritora nesta entrevista letrux que quando escreve torna o 34climão34 leve compartilha o processo de escrita e edição do seu último livro 34tudo que já nadei ressaca quebramar e marolinha34 planeta 2021 o cotidiano como inspiração de seus textos e os projetos que estão em andamento ,entrevista
365,192505,exclusiva roberta campos,no exclusiva conversamos com a cantora e compositora roberta campos ela destacou momentos que marcaram seus 10 anos de carreira e contou um pouco do processo de criação e produção do seu novo ep “só conheço o mar” feito durante este período de pandemia,arte e cultura
366,192504,exclusiva banda aparte,no exclusiva recebemos a banda brasiliense aparte eles falaram sobra a sua criação sobre os desafios de ser uma banda independente e trouxeram algumas lembranças da época da faculdade confira,arte e cultura
367,192503,agenda política especial artes marciais retrospectiva,agenda política artes marciaisapresentação flávio castrocarla ribeiro  tetracampeã mundial de karatê e kickboxingaltair araújo  faixa preta 7º dan em judôandré reis  mestre de capoeira,unbtv
368,192502,tirando de letra giovana madalosso,antes jornalista e redatora publicitária hoje escritora ao programa tirando de letra giovana madalosso conta que só passou a existir por inteiro quando começou a publicar seus livros  a obra de estreia é teta racional grua 2016 cujos contos abordam a experiência com a maternidade logo depois vieram os livros tudo pode ser roubado todavia 2018 e suíte tóquio 2020 antes de ir para o papel a escritora se aprofunda nas personagens buscando conhecêlas 34por dentro34 com define e para isso aposta em 34técnicas malucas34 como a construção de playlists para as personagens nesta edição do tirando de letra giovana madalosso aborda sua estreia na literatura o processo de escrita e o árduo caminho da publicação ,entrevista
369,192501,tirando de letra fabiane guimarães,⁠⁠⁠⁠⁠⁠⁠em 34apague a luz se for chorar34 romance de estreia de fabiane guimarães publicado pela editora alfaguara o leitor é conduzido a conhecer segredos de família em duas narrativas estruturadas por meio de um suspense mas a obra não se resume a este gênero como disse a própria autora em entrevista à unbtv fabiane guimarães buscou construir sua trama por meio do suspense mas sem deixar de lado aspectos da vida humana como os afetos e as mentiras que existem dentro das famílias ,entrevista
370,192500,exclusiva afroragga flowman,⁠⁠⁠⁠⁠⁠⁠confira mais um episódio da nova temporada do exclusiva o convidado do programa é o afroragga flowman rapper produtor e mentor da escola do flow à unbtv ele comenta seu primeiro álbum 34estilo livre musical34 seu método de composição e suas influências também aborda a formação do grupo música orbital viajante não identificada movni do qual fez parte e o enfrentamento pessoal à covid19,arte e cultura
371,192497,diálogos os gregos e a invenção da alma,henrique froés mestrando em metafísica pela unb conduz o programa diálogos com o professor gabriele cornelli coordenador do programa de pósgraduação em metafísica sobre a invenção do conceito de alma na antiguidade unbtv  agosto2017,entrevista
372,192496,capital educacional jogos em educação em ciências,,unbtv
373,192425,exclusiva supercombo,vamos de rock and rolllnesta edição do exclusiva conversamos com a banda capixaba supercombo à unbtv os integrantes contaram como foi o início na música e revelaram algumas histórias de bastidores como o perrengue que vivenciaram no festival lollapalooza também opinaram sobre como a cena do rock se movimenta atualmente e compartilharam os planos da banda para depois da pandemia confira a entrevista completa ,arte e cultura
374,192424,exclusiva cris pereira,no exclusiva deste mês conversamos com a cantora e compositora brasiliense cris pereira ela comenta como a música surgiu em sua vida sua relação com brasília e da alegria de interpretar as canções da dona ivone lara além disso fala da produção do próximo disco  banzo confira a entrevista completa ,arte e cultura
375,192422,tirando de letra beatriz leal,finalista do prêmio jabuti em 2016 a escritora e jornalista paulista beatriz leal acredita ter produzido seu primeiro livro mulheres que mordem de forma quase acidental depois da estreia na literatura lançou o segundo romance elefantes barrem em 2020 com mais planejamento nesta entrevista ao tirando de letra beatriz fala sobre estilo e organização de escrita o papel de brasília na sua formação como escritora e a entrada na literatura,entrevista
376,192418,seminário nacional  emergência climática e violações de direitos humanos,o seminário nacional 34emergência climática e violações de direitos humanos34 organizado pelo conselho nacional de direitos humanos cndh e pela unb objetiva fomentar o debate sobre temas relacionados aos efeitos socioambientais das mudanças climáticas e refletir sobre como os instrumentos deproteção de direitos humanos podem ser utilizados nos casos de violações causadas por eventos climáticos extremos tratase de atividade que marca a centralidade que a pauta climática ganha no conselho nacional de direitos humanos e que busca fomentar e qualificar o debate sobre o tema entre conselheiros e outros atores envolvidos com a pauta estão previstas 7 mesas todas compostas por representantes dos movimentos sociaissociedade civil organizada representantes do poder público e da academia,unbtv
377,192417,simpósio discute políticas para melhorar psicologia policial,a universidade de brasília realizou no dia 27 de novembro 1º simpósio nacional em psicologia policial em parceria com a polícia civil do dfo objetivo foi incentivar a pesquisa científica nessa área pouco explorada e discutir políticas públicas para melhorar a psicologia dos agentes de segurança pública,unbtv
378,192416,cdt e pctec realizam feira anual de negócios,,unbtv
379,192383,tirando de letra  nanda fer pimenta,conhecida como nanda fer pimenta nossa entrevistada nasceu na bahia e cresceu em são sebastião no distrito federal escritora e multiartista nanda fer transforma as experiências cotidianas muitas vezes carregadas de dor em poesia nesta entrevista ela aborda a construção de seus dois livros de poesia publicados pela editora padê sangue 2018 e dengo 2021 os temas que motivam a sua escrita e o trabalho produzido de forma coletiva em são sebastião,entrevista
380,192377,tirando de letra fabrício carpinejar,autor de mais de 40 livros e e colecionador de prêmios literários o poeta fabrício carpinejar se tornou também influente no tiktok e no instagram com poemas escritos em guardanapos digitais e palpites sobre a vida em vídeos carpinejar conquistou mais de um milhão e meio de seguidores nas redes sociais  ao tirando de letra o escritor conversou sobre os famosos guardanapos digitais sua relação com as redes sociais saudade luto e sua obra mais recente depois é nunca  ,entrevista
381,192374,fupunb sedia v mostra terra em cena e na tela,a v mostra terra em cena e na tela realizada entre os dias 13 e 15 de novembro na faculdade unb planaltina contou com apresentações teatrais cinedebates oficinas rodas de conversa e lançamento de livros a mostra é uma iniciativa do coletivo terra em cena em diálogo com a licenciatura em educação do campo coletivos de teatro e vídeo político e popular escolas do campo movimentos sociais e comunidades quilombolas e camponesas confira,unbtv
382,192369,faculdade de ceilândia recebe campanha de vacinação,a coordenação de atenção e vigilância em saúde a coavs visitou o campus da faculdade de ceilândia para finalizar a campanha de vacinação a ação ocorre anualmente em todos os campi da unb as vacinas aplicadas foram para covid influenza hepatite b dupla bacteriana para adultos febre amarela e tríplice viral,unbtv
383,192292,exclusiva gaivota naves,nesta edição do exclusiva conversamos com a cantora e compositora brasiliense gaivota naves ela fala das influências inspirações e do início da carreira artística que é fruto da experiência no teatro ainda comenta o projeto solo neoconcreto e a importância da música em sua vida,arte e cultura
384,192290,exclusiva letícia fialho,a cantora compositora e multiinstrumentista letícia fialho é a nossa convidada no programa exclusiva à unbtv a artista lembra seu início na música as inspirações literárias para suas composições a participação em grupos musicais em brasília e as dificuldades para uma brasiliense furar a bolha do mercado musical ,arte e cultura
385,192289,exclusiva gog,no exclusiva deste mês conversamos com o rapper e poeta brasiliense gog ele comenta o início na carreira musical a relação com a região administrativa do guará onde mora há quase 50 anos e as histórias das suas canções além disso fala do processo de composição e da força do rap confira a entrevista completa,arte e cultura
